21600001268,2281431701,3960273970,40450,443,6,0
21600001270,2926009017,2583596655,20272,43396,17,172
21600001279,1018458521,3528422023,80,44241,6,0
21600001280,2492123258,1010276276,28024,80,6,0
21600001283,2580700386,857917063,64939,80,6,523
21600001289,563835741,2093864996,52137,80,6,0
21600001291,2230560599,3960176125,63991,80,6,0
21600001294,2359899458,1176400723,41335,80,6,0
21600001294,805986532,1170922408,80,2441,6,0
21600001294,3199981726,1176400639,51591,80,6,0
21600001304,1028681582,2281391359,63588,80,6,0
21600001321,805406875,3256924965,80,59364,6,1448
21600001323,805406875,3256924965,80,59364,6,64
21600001323,1148098052,1247967038,16288,12309,17,34
21600001326,1028681517,2961573370,80,53950,6,1344
21600001327,3722975100,2093865290,4603,80,6,0
21600001328,3065528134,805456022,55051,80,6,0
21600001328,3065528134,805456022,55051,80,6,0
21600001334,2368704393,948619850,49233,443,6,79
21600001336,1028681517,2961573370,80,53950,6,1344
21600001338,2490043892,2093864966,14618,80,6,0
21600001346,563835741,2093864996,52137,80,6,0
21600001358,682963412,2281359972,40684,443,6,37
21600001359,2452670425,1034359498,3545,80,6,0
21600001359,1028681582,2281391359,63588,80,6,0
21600001367,805406875,3256924965,80,59364,6,1448
21600001369,2435172856,814727019,61551,80,6,0
21600001369,911050050,3528425671,2040,6665,6,0
21600001371,1022877834,2513371875,1935,1270,6,1440
21600001372,1359572134,1182032556,20587,80,6,0
21600001372,2495578973,1010276262,1130,80,6,0
21600001373,2437775135,671791132,3410,80,6,0
21600001379,805406875,3256924965,80,59364,6,1448
21600001386,1022877834,2513371875,1935,1270,6,1440
21600001387,698345830,3256498379,53,41691,17,51
21600001389,805406875,3256924965,80,59364,6,1448
21600001398,1022877834,2513371875,1935,1270,6,1440
21600001400,805406875,3256924965,80,59364,6,1384
21600001402,3310257388,814727016,10085,80,6,0
21600001402,3310257388,814727016,10085,80,6,0
21600001404,2591043785,814727018,51410,80,6,0
21600001405,1181408606,1894654158,41348,80,6,0
21600001408,1022877834,2513371875,1935,1270,6,1440
21600001412,2442838388,671791132,2948,80,6,0
21600001415,1620291553,3959705790,17913,80,6,1348
21600001416,2174583690,2886727107,62730,80,6,0
21600001416,2174583690,2886727107,62730,80,6,0
21600001416,2532421496,864193140,56897,80,6,0
21600001417,545650724,1034359509,1551,80,6,0
21600001418,2227896734,1894654850,49290,80,6,0
21600001421,1022877834,2513371875,1935,1270,6,1440
21600001425,1028681358,1398018173,80,33461,6,526
21600001426,3310257388,814727016,10085,80,6,0
21600001426,3310257388,814727016,10085,80,6,0
21600001435,1022877834,2513371875,1935,1270,6,1440
21600001438,1028681357,3034932116,80,46070,6,0
21600001446,1022877834,2513371875,1935,1270,6,1440
21600001458,1022877834,2513371875,1935,1270,6,1440
21600001461,630502557,2093865304,64514,80,6,0
21600001468,1022877834,2513371875,1935,1270,6,1440
21600001470,3668511737,669127396,4980,8080,6,0
21600001474,835838992,3959649898,443,45036,6,1448
21600001475,835838992,3959649898,443,45036,6,29
21600001476,1028681582,2281391359,63588,80,6,0
21600001476,1028681582,2281391359,63588,80,6,0
21600001477,1028681553,3096119072,80,41810,6,0
21600001480,1022877834,2513371875,1935,1270,6,1440
21600001494,851801624,1010276142,58467,80,6,0
21600001501,2657707426,669127396,31760,8080,6,0
21600001507,2551526407,3130033312,2671,1935,6,0
21600001512,1018458521,3528422021,80,57248,6,1448
21600001514,1620291553,3959705790,17913,80,6,1348
21600001515,2228424960,2093864974,4035,80,6,0
21600001529,3002740413,2983059243,10624,60204,17,172
21600001532,1018458521,3528422021,80,57248,6,1448
21600001537,2967874505,2279634202,54567,80,6,0
21600001540,1018458521,3528422021,80,57248,6,1448
21600001542,1028681553,3096119072,80,41810,6,0
21600001559,1028681582,2281391359,63588,80,6,0
21600001560,2926009017,2583596646,59206,47870,17,172
21600001565,917295852,2281332816,24059,443,6,0
21600001567,2345114087,805456023,59809,80,6,0
21600001570,1399718679,3087351728,42361,80,6,743
21600001571,1406187500,1894654803,1811,80,6,0
21600001571,3667576654,1022948766,4683,80,6,0
21600001571,610392238,2901301970,22813,38565,6,26
21600001571,563149611,1034359550,7082,80,6,0
21600001576,2591087601,1032796292,57391,80,6,0
21600001579,553767992,671793106,4686,80,6,0
21600001585,2230560599,1894654830,63892,80,6,0
21600001594,1028681527,3024576147,443,52654,6,1460
21600001595,1028681527,3024576147,443,52654,6,29
21600001595,2397262055,3960207840,1325,80,6,868
21600001596,805406731,2461671303,80,63040,6,1406
21600001598,4156543314,1894655829,1061,80,6,0
21600001607,805406731,2461671303,80,63040,6,1406
21600001608,2571978878,2093865019,4977,80,6,0
21600001610,2601844691,1022948766,52699,80,6,0
21600001614,878800509,945901221,33778,80,6,1087
21600001621,898298572,1240446639,8483,3628,17,152
21600001621,2667665353,2281415095,2664,80,6,0
21600001623,3051778988,1009217398,10652,53,17,49
21600001626,1398065306,738533211,80,46757,6,1448
21600001634,1028681582,2281391359,63588,80,6,0
21600001640,2489513129,2093865016,22182,80,6,0
21600001642,2460912751,2093864966,1718,80,6,0
21600001644,1398065306,738533211,80,46757,6,1448
21600001646,2490043892,2093864966,14613,80,6,0
21600001646,3706277210,805456088,35859,80,6,0
21600001646,851801624,1010276142,58467,80,6,0
21600001648,1028681553,3096119072,80,41810,6,0
21600001653,2229643790,1894654830,58349,80,6,0
21600001653,2591521885,1032796304,55766,80,6,0
21600001653,2220699647,1894654772,53908,80,6,0
21600001653,3130670494,2281357677,2490,443,6,0
21600001653,2357320463,2093865028,11823,80,6,0
21600001657,2967956701,1032796167,54701,80,6,1179
21600001662,1398065306,738533211,80,46757,6,1448
21600001667,2542378603,1010276233,50185,80,6,0
21600001670,1406963839,1182031963,50594,443,6,0
21600001674,1398065306,738533211,80,46757,6,1448
21600001675,1018458521,3528422024,80,52819,6,0
21600001676,2601844691,1022948766,52699,80,6,0
21600001680,2542378603,1010276233,50185,80,6,0
21600001680,2542378603,1010276233,50185,80,6,0
21600001687,1398065306,738533211,80,46757,6,1448
21600001704,1398065306,738533211,80,46757,6,1448
21600001705,1028681582,2281391359,63588,80,6,0
21600001709,2227896734,1894654850,49290,80,6,0
21600001728,2353509206,2093864983,9684,80,6,0
21600001737,2387739527,2093865305,57611,80,6,0
21600001739,2397571286,1894687530,50904,80,6,0
21600001745,2494628813,1010276268,49476,443,6,0
21600001751,1028681582,2281391359,63588,80,6,0
21600001754,805468277,3665494910,80,60891,6,1448
21600001755,2377753853,1010276251,17833,80,6,0
21600001767,1455308653,942529246,21442,53,17,40
21600001768,805468277,3665494910,80,60891,6,1448
21600001772,676716811,2093859905,59917,1455,17,1496
21600001775,676716809,814727118,60826,1455,17,1496
21600001777,2670213804,864214748,53388,1935,6,0
21600001781,832320914,3103494893,80,51738,6,1448
21600001782,805468277,3665494910,80,60891,6,1448
21600001784,696811956,698350678,18548,47074,17,172
21600001784,2969946767,1034359496,12080,80,6,0
21600001784,3668574821,2093865299,60062,80,6,0
21600001784,2458161324,2093865004,33124,80,6,0
21600001786,805467295,3001903393,60490,80,6,735
21600001786,3494737664,2093865004,49352,80,6,0
21600001787,3887037482,2093865306,50285,80,6,0
21600001790,805468277,3665494910,80,60891,6,1448
21600001792,3660154472,671791536,23908,80,6,0
21600001796,832320914,3103494893,80,51738,6,1448
21600001797,1028681553,3096119072,80,41810,6,0
21600001797,676716809,814727118,60826,1455,17,157
21600001800,2394922059,2961580989,80,52651,6,1356
21600001801,805468277,3665494910,80,60891,6,1448
21600001805,2394922059,2961580989,80,52651,6,1356
21600001806,565008963,2093865289,9883,80,6,0
21600001806,2969946767,1034359496,12080,80,6,0
21600001806,2969946767,1034359496,12080,80,6,0
21600001808,2421300895,671791539,7251,80,6,0
21600001811,565008963,2093865289,9883,80,6,0
21600001813,832320914,3103494893,80,51738,6,1448
21600001814,805468277,3665494910,80,60891,6,1448
21600001816,2420655253,669127396,1370,8080,6,0
21600001817,1028681582,2281391359,63588,80,6,0
21600001819,1300885831,2093864974,1737,80,6,0
21600001824,832320914,3103494893,80,51738,6,1448
21600001831,832320914,3103494893,80,51738,6,1448
21600001833,2230560599,1894654830,63892,80,6,0
21600001837,2394922059,2961580989,80,52651,6,1356
21600001838,2526921433,857917098,51481,1935,6,0
21600001841,2394922059,2961580989,80,52651,6,1356
21600001842,2416505762,1034359514,7302,80,6,0
21600001843,2546897873,671793044,1122,80,6,0
21600001847,2394922059,2961580989,80,52651,6,1356
21600001849,1399718663,2996281221,60930,80,6,0
21600001853,2394922059,2961580989,80,52651,6,1356
21600001855,552737840,814727142,49161,80,6,0
21600001858,2451776689,814525607,49170,80,6,0
21600001864,3834278503,2281415282,27050,443,6,224
21600001865,2451776689,814525607,49170,80,6,0
21600001867,2451776689,814525607,49170,80,6,0
21600001868,2669127648,1010276262,53268,80,6,0
21600001869,1028681553,3096119072,80,41810,6,0
21600001873,2394922059,2961580989,80,52651,6,1356
21600001876,3494737664,2093865004,49352,80,6,0
21600001879,2969946767,1034359496,12080,80,6,0
21600001880,2979867041,835289221,29976,25,6,0
21600001884,2394922059,2961580989,80,52651,6,1356
21600001885,547379096,669127396,6371,8080,6,0
21600001905,2394922059,2961580989,80,52651,6,1356
21600001909,2394922059,2961580989,80,52651,6,1356
21600001910,2969946767,1034359496,12080,80,6,0
21600001910,1582625772,814525593,1970,80,6,0
21600001913,2494609115,1010276232,49304,443,6,0
21600001913,3881796959,1020255635,7306,80,6,0
21600001917,2394922059,2961580989,80,52651,6,1356
21600001918,2351661537,814525606,51687,80,6,0
21600001918,2397568889,3960173073,58319,443,6,0
21600001919,3658612196,1022948766,20038,80,6,0
21600001926,684375737,698092378,14784,16752,17,172
21600001927,1144014390,3737384028,52579,57150,17,26
21600001938,3315839153,805456081,46713,80,6,0
21600001941,2394922059,2961580989,80,52651,6,1356
21600001946,2394922059,2961580989,80,52651,6,1356
21600001948,2394922059,2961580989,80,52651,6,1356
21600001950,2394922059,2961580989,80,52651,6,296
21600001950,2422350667,671791985,27733,80,6,0
21600001954,1023210205,1010276116,80,49435,6,0
21600001956,805467292,3023308991,42091,443,6,839
21600001957,3409698772,814525609,49275,80,6,0
21600001957,3409698772,814525609,49275,80,6,0
21600001958,3887037482,2093865306,50285,80,6,0
21600001962,1028681582,2281391359,63588,80,6,0
21600001963,2380176399,1032796294,50560,80,6,0
21600001964,2542378603,1010276233,50185,80,6,0
21600001965,3079121946,1182219177,39982,80,6,0
21600001974,2440642263,3130033312,53703,1935,6,0
21600001975,2591391813,814727027,50108,80,6,0
21600001980,1366800236,1182216107,27017,46950,6,36
21600001982,2979867041,835289221,29976,25,6,0
21600001985,3701564193,671793044,43160,80,6,0
21600001998,3750378343,2920182178,80,47768,6,1448
21600002000,1028681582,2281391359,63588,80,6,0
21600002002,3750378343,2920182178,80,47768,6,1448
